ÇàÁ¤±¸¿ªÄÚµå,state(han),city(han),city2(han),À§µµ,°æµµ,¹ßÇ¥½Ã°£,Ç³Çâ,Ç³¼Ó,±â¿Â,½Àµµ,°­¼ö·®
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-19 16:00:00,³²µ¿,1.9,32.8,55,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-19 17:00:00,³²µ¿,1.6,31.8,60,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-19 18:00:00,³²,1.1,31.8,61,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-19 19:00:00,³²,1.5,31.3,62,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-19 20:00:00,³²µ¿,0.6,30.8,65,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-19 21:00:00,ºÏµ¿,0.9,30.3,68,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-19 22:00:00,µ¿,0.5,30,70,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-19 23:00:00,³²µ¿,0.9,29.7,70,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 00:00:00,³²µ¿,0.9,29.7,69,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 01:00:00,³²µ¿,0.9,29.2,70,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 02:00:00,³²µ¿,1,29,70,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 03:00:00,³²µ¿,1,28.8,70,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 04:00:00,ºÏ¼­,1,28.8,69,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 05:00:00,ºÏ¼­,0.9,28,75,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 06:00:00,ºÏ,0.6,27.8,77,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 07:00:00,ºÏ¼­,0.7,27.8,78,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 08:00:00,ºÏ¼­,1.2,26.6,86,1.5
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 09:00:00,ºÏ¼­,1.2,26.1,93,2
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 10:00:00,ºÏµ¿,0.6,26.1,94,3
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 11:00:00,ºÏ¼­,0.4,27.3,88,0.5
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 12:00:00,ºÏ¼­,0.6,27.5,90,0.5
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 13:00:00,³²,0.9,26.6,91,2
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 14:00:00,³²µ¿,1,26.5,88,1
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 15:00:00,³²,0.5,27.2,85,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 16:00:00,µ¿,0.4,27.8,82,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 17:00:00,µ¿,0.2,28,82,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 18:00:00,µ¿,1.6,27.7,82,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 19:00:00,µ¿,2.1,26.7,85,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 20:00:00,³²µ¿,2.5,25.9,81,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 21:00:00,µ¿,2.4,25.4,83,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 22:00:00,µ¿,2.6,25.2,83,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-20 23:00:00,µ¿,1.9,24.7,84,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 00:00:00,³²µ¿,2.7,24.4,84,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 01:00:00,³²µ¿,3.5,24.3,84,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 02:00:00,³²µ¿,2.9,24,84,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 03:00:00,³²µ¿,3.4,23.7,85,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 04:00:00,³²µ¿,3.3,23.4,85,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 05:00:00,³²µ¿,2.6,23.4,84,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 06:00:00,µ¿,1.9,23.3,83,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 07:00:00,µ¿,1.9,24.4,77,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 08:00:00,³²µ¿,2.6,24.9,74,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 09:00:00,µ¿,2.7,26.5,66,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 10:00:00,µ¿,2.8,27.5,63,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 11:00:00,³²µ¿,3.1,28.9,59,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 12:00:00,³²µ¿,3.5,29.3,51,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 13:00:00,³²µ¿,2.6,30.3,47,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 14:00:00,³²µ¿,2.3,30.9,41,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 15:00:00,³²µ¿,3.4,31.2,41,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 16:00:00,³²µ¿,2.3,31.5,40,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 17:00:00,µ¿,2.2,29.9,45,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 18:00:00,µ¿,2.6,29,51,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 19:00:00,³²µ¿,2.7,27.6,56,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 20:00:00,³²µ¿,2,26.8,50,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 21:00:00,³²µ¿,3.4,25.7,56,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 22:00:00,³²µ¿,3.5,24.6,63,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-21 23:00:00,³²µ¿,2.7,24,67,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 00:00:00,³²µ¿,2.6,23.7,69,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 01:00:00,³²µ¿,2.9,23,73,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 02:00:00,µ¿,2,22.2,77,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 03:00:00,µ¿,1.9,21.3,82,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 04:00:00,µ¿,1.2,20.6,82,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 05:00:00,ºÏµ¿,1.7,19.7,86,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 06:00:00,µ¿,0.9,19.5,86,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 07:00:00,ºÏµ¿,0.8,20.7,79,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 08:00:00,ºÏ¼­,0.8,21.8,74,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 09:00:00,µ¿,0.9,25.4,63,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 10:00:00,ºÏ¼­,1.6,27,55,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 11:00:00,ºÏ¼­,0.9,28.6,52,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 12:00:00,³²µ¿,0.9,31.1,50,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 13:00:00,³²,2.8,32.5,50,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 14:00:00,ºÏ¼­,1.6,32,50,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 15:00:00,¼­,0.6,32.2,48,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 16:00:00,ºÏ¼­,2.1,31.9,50,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 17:00:00,ºÏµ¿,0.8,31.7,53,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 18:00:00,³²µ¿,0.7,31.4,54,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 19:00:00,ºÏ¼­,1.5,30.6,57,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 20:00:00,ºÏ¼­,0.3,30.2,60,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 21:00:00,µ¿,0.7,29.7,63,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 22:00:00,³²,0.8,28.7,66,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-22 23:00:00,ºÏµ¿,0.2,27.9,72,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 00:00:00,ºÏ¼­,1,27.8,69,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 01:00:00,ºÏ¼­,1.4,27.1,72,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 02:00:00,ºÏ¼­,0.9,26.7,73,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 03:00:00,ºÏ¼­,0.3,26.4,72,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 04:00:00,ºÏ¼­,1.1,26,73,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 05:00:00,ºÏ¼­,1.6,25.8,74,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 06:00:00,³²,0.5,25.8,74,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 07:00:00,ºÏ¼­,1.4,26.1,72,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 08:00:00,ºÏ¼­,1.3,26,74,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 09:00:00,ºÏµ¿,0.7,26.2,73,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 10:00:00,µ¿,0.5,26.9,71,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 11:00:00,ºÏ¼­,1.5,27.1,70,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 12:00:00,ºÏ¼­,1.3,27.4,69,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 13:00:00,ºÏ,1.3,27.9,69,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 14:00:00,ºÏ¼­,0.8,28,69,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 15:00:00,ºÏ¼­,1.1,25.7,84,1
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 16:00:00,ºÏ¼­,0.3,24.8,92,5
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 17:00:00,ºÏ,0.5,24.9,89,1
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 18:00:00,ºÏ,0.1,25.2,89,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 19:00:00,µ¿,1.5,24.8,89,0.5
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 20:00:00,³²µ¿,2.3,24.6,89,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 21:00:00,³²µ¿,1.7,24.2,90,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 22:00:00,³²µ¿,2.9,23.6,91,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-23 23:00:00,³²µ¿,2.4,22.3,92,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 00:00:00,³²µ¿,2.1,21.7,94,1
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 01:00:00,³²µ¿,3.5,21.8,93,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 02:00:00,³²µ¿,2.8,21.7,94,0.5
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 03:00:00,µ¿,1.9,21.9,93,0.5
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 04:00:00,³²µ¿,2.8,21.8,93,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 05:00:00,³²µ¿,2.3,21.8,94,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 06:00:00,³²µ¿,2.6,21.8,94,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 07:00:00,µ¿,1.7,21.5,94,1
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 08:00:00,µ¿,1.9,21.6,88,0.5
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 09:00:00,µ¿,1.8,21.7,86,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 10:00:00,µ¿,2.4,20.5,85,2.5
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 11:00:00,³²µ¿,1.7,20.2,88,1
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 12:00:00,³²µ¿,1.7,20.5,88,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 13:00:00,µ¿,1.6,21.5,83,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 14:00:00,³²µ¿,2.5,22,75,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 15:00:00,µ¿,2.2,22.3,72,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 16:00:00,µ¿,1.5,22.6,73,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 17:00:00,³²µ¿,2.2,22.7,72,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 18:00:00,³²µ¿,2,22.4,74,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 19:00:00,³²µ¿,2.1,22,77,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 20:00:00,³²µ¿,2,22,78,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 21:00:00,³²µ¿,0.9,21.7,78,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 22:00:00,µ¿,0.3,21.8,79,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-24 23:00:00,³²µ¿,0.6,21.8,78,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 00:00:00,³²µ¿,0.3,21.7,79,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 01:00:00,ºÏµ¿,0.2,20.9,84,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 02:00:00,µ¿,0.1,20.4,88,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 03:00:00,ºÏ,0.1,20.1,90,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 04:00:00,ºÏ,0.3,19.9,89,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 05:00:00,ºÏµ¿,0.1,19.8,90,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 06:00:00,ºÏµ¿,0.2,19.4,91,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 07:00:00,ºÏµ¿,0.6,19.8,88,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 08:00:00,ºÏµ¿,1,21,85,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 09:00:00,ºÏ,0.9,23,76,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 10:00:00,ºÏ¼­,1.5,24.9,70,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 11:00:00,¼­,0.8,27.1,61,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 12:00:00,ºÏ,1.2,27.9,57,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 13:00:00,ºÏ¼­,2,28.5,52,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 14:00:00,ºÏ¼­,1.4,29.1,50,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 15:00:00,ºÏ,1.4,29.6,51,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 16:00:00,ºÏ¼­,1.1,28.7,54,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 17:00:00,ºÏ¼­,1.3,28.1,57,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 18:00:00,ºÏ¼­,1,27.7,60,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 19:00:00,ºÏ¼­,1.6,27.1,63,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 20:00:00,ºÏ¼­,0.5,26.6,64,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 21:00:00,ºÏ¼­,0.6,25.7,69,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 22:00:00,ºÏ,0.2,24.8,75,0.5
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-25 23:00:00,ºÏ,0.5,24.1,78,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-26 00:00:00,ºÏµ¿,0.8,23.7,73,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-26 01:00:00,ºÏ¼­,1,23.4,73,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-26 02:00:00,ºÏµ¿,0.7,23.4,50,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-26 03:00:00,µ¿,0.7,23,52,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-26 04:00:00,³²µ¿,0.8,22.2,60,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-26 05:00:00,µ¿,0.9,21.8,64,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-26 06:00:00,ºÏµ¿,1.1,21.5,67,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-08-26 07:00:00,³²µ¿,0.8,21.6,68,0
